1101012,1101,Bakongan
1101022,1101,Kluet Utara
1101032,1101,Kluet Selatan
1101042,1101,Labuhan Haji
1101052,1101,Meukek
1101062,1101,Samadua
1101072,1101,Sawang
1101082,1101,Tapaktuan
1101092,1101,Trumon
1101102,1101,Pasi Raja
1101112,1101,Labuhan Haji Timur
1101122,1101,Labuhan Haji Barat
1101132,1101,Kluet Tengah
1101142,1101,Kluet Timur
1101152,1101,Bakongan Timur
1101162,1101,Trumon Timur
1101172,1101,Kota Bahagia
1101182,1101,Trumon Tengah
1102012,1102,Lawe Alas
1102022,1102,Lawe Sigala-Gala
1102032,1102,Bambel
1102042,1102,Babussalam
1102052,1102,Badar
1102062,1102,Babul Makmur
1102072,1102,Darul Hasanah
1102082,1102,Lawe Bulan
1102092,1102,Bukit Tusam
1102102,1102,Semadam
1102112,1102,Babul Rahmah
1102122,1102,Ketambe
1102132,1102,Deleng Pokhkisen
1102142,1102,Lawe Sumur
1102152,1102,Tanoh Alas
1102162,1102,Leuser
1103012,1103,Darul Aman
1103022,1103,Julok
1103032,1103,Idi Rayeuk
1103042,1103,Birem Bayeun
1103052,1103,Serbajadi
1103062,1103,Nurussalam
1103072,1103,Peureulak
1103082,1103,Rantau Selamat
1103092,1103,Simpang Ulim
1103102,1103,Rantau Peureulak
1103112,1103,Pante Bidari
1103122,1103,Madat
1103132,1103,Indra Makmu
1103142,1103,Idi Tunong
1103152,1103,Banda Alam
1103162,1103,Peudawa
1103172,1103,Peureulak Timur
1103182,1103,Peureulak Barat
1103192,1103,Sungai Raya
1103202,1103,Simpang Jernih
1103212,1103,Darul Ihsan
1103222,1103,Darul Falah
1103232,1103,Idi Timur
1103242,1103,Peunaron
1104012,1104,Linge
1104022,1104,Silih Nara
1104032,1104,Bebesen
1104072,1104,Pegasing
1104082,1104,Bintang
1104102,1104,Ketol
1104112,1104,Kebayakan
1104122,1104,Kute Panang
1104132,1104,Celala
1104172,1104,Laut Tawar
1104182,1104,Atu Lintang
1104192,1104,Jagong Jeget
1104202,1104,Bies
1104212,1104,Rusip Antara
1105012,1105,Johan Pahwalan
1105022,1105,Kaway XVI
1105032,1105,Sungai Mas
1105042,1105,Woyla
1105052,1105,Samatiga
1105062,1105,Bubon
1105072,1105,Arongan Lambalek
1105082,1105,Pante Ceureumen
1105092,1105,Meureubo
1105102,1105,Woyla Barat
1105112,1105,Woyla Timur
1105122,1105,Panton Reu
1106012,1106,Lhoong
1106022,1106,Lhoknga
1106032,1106,Indrapuri
1106042,1106,Seulimeum
1106052,1106,Montasik
1106062,1106,Sukamakmur
1106072,1106,Darul Imarah
1106082,1106,Peukan Bada
1106092,1106,Mesjid Raya
1106102,1106,Ingin Jaya
1106112,1106,Kuta Baro
1106122,1106,Darussalam
1106132,1106,Pulo Aceh
1106142,1106,Lembah Seulawah
1106152,1106,Kota Jantho
1106162,1106,Kota Cot Glie
1106172,1106,Kuta Malaka
1106182,1106,Simpang Tiga
1106192,1106,Darul Kamal
1106202,1106,Baitussalam
1106212,1106,Krueng Barona Jaya
1106222,1106,Leupung
1106232,1106,Blang Bintang
1107032,1107,Batee
1107042,1107,Delima
1107052,1107,Geumpang
1107062,1107,Geulumpang Tiga
1107072,1107,Indra Jaya
1107082,1107,Kembang Tanjong
1107092,1107,Kota Sigli
1107112,1107,Mila
1107122,1107,Muara Tiga
1107132,1107,Mutiara
1107142,1107,Padang Tiji
1107152,1107,Peukan Baro
1107162,1107,Pidie
1107172,1107,Sakti
1107182,1107,Simpang Tiga
1107192,1107,Tangse
1107212,1107,Tiro/Truseb
1107222,1107,Keumala
1107242,1107,Mutiara Timur
1107252,1107,Grong-grong
1107272,1107,Mane
1107292,1107,Glumpang Baro
1107312,1107,Titeue
1108012,1108,Baktiya
1108022,1108,Dewantara
1108032,1108,Kuta Makmur
1108042,1108,Lhoksukon
1108052,1108,Matangkuli
1108062,1108,Muara Batu
1108072,1108,Meurah Mulia
1108082,1108,Samudera
1108092,1108,Seunuddon
1108102,1108,Syamtalira Aron
1108112,1108,Syamtalira Bayu
1108122,1108,Tanah Luas
1108132,1108,Tanah Pasir
1108142,1108,T. Jambo Aye
1108152,1108,Sawang
1108162,1108,Nisam
1108172,1108,Cot Girek
1108182,1108,Langkahan
1108192,1108,Baktiya Barat
1108202,1108,Paya Bakong
1108212,1108,Nibong
1108222,1108,Simpang Kramat
1108232,1108,Lapang
1108242,1108,Pirak Timur
1108252,1108,Geuredong Pase
1108262,1108,Banda Baro
1108272,1108,Nisam Antara
1109012,1109,Simeulue Tengah
1109022,1109,Salang
1109032,1109,Teupah Barat
1109042,1109,Simeulue Timur
1109052,1109,Teluk Dalam
1109062,1109,Simeulue Barat
1109072,1109,Teupah Selatan
1109082,1109,Alapan
1109092,1109,Teupah Tengah
1109102,1109,Simeulue Cut
1110012,1110,Pulau Banyak
1110022,1110,Simpang Kanan
1110042,1110,Singkil
1110062,1110,Gunung Meriah
1110092,1110,Kota Baharu
1110102,1110,Singkil Utara
1110112,1110,Danau Paris
1110122,1110,Suro Makmur
1110132,1110,Singkohor
1110142,1110,Kuala Baru
1110162,1110,Pulau Banyak Barat
1111012,1111,Samalanga
1111022,1111,Jeunieb
1111032,1111,Peudada
1111042,1111,Jeumpa
1111052,1111,Peusangan
1111062,1111,Makmur
1111072,1111,Gandapura
1111082,1111,Pandrah
1111092,1111,Juli
1111102,1111,Jangka
1111112,1111,Simpang Mamplam
1111122,1111,Peulimbang
1111132,1111,Kota Juang
1111142,1111,Kuala
1111152,1111,Peusangan Siblah Krueng
1111162,1111,Peusangan Selatan
1111172,1111,Kuta Blang
1112012,1112,Blang Pidie
1112022,1112,Tangan-Tangan
1112032,1112,Manggeng
1112042,1112,Susoh
1112052,1112,Kuala Batee
1112062,1112,Babah Rot
1112072,1112,Setia
1112082,1112,Jeumpa
1112092,1112,Lembah Sabil
1113012,1113,Blangkejeren
1113022,1113,Kutapanjang
1113032,1113,Rikit Gaib
1113042,1113,Terangun
1113052,1113,Pining
1113062,1113,Blangpegayon
1113072,1113,Puteri Betung
1113082,1113,Dabun Gelang
1113092,1113,Blangjerango
1113102,1113,Teripe Jaya
1113112,1113,Pantan Cuaca
1114012,1114,Teunom
1114022,1114,Krueng Sabee
1114032,1114,Setia Bhakti
1114042,1114,Sampoiniet
1114052,1114,Jaya
1114062,1114,Panga
1114072,1114,Indra Jaya
1114082,1114,Darul Hikmah
1114092,1114,Pasie Raya
1115012,1115,Kuala
1115022,1115,Seunagan
1115032,1115,Seunagan Timur
1115042,1115,Beutong
1115052,1115,Darul Makmur
1115062,1115,Suka Makmue
1115072,1115,Kuala Pesisir
1115082,1115,Tadu Raya
1115092,1115,Tripa Makmur
1115102,1115,Beutong Ateuh Banggalang
1116012,1116,Manyak Payed
1116022,1116,Bendahara
1116032,1116,Karang Baru
1116042,1116,Seruway
1116052,1116,Kota Kualasinpang
1116062,1116,Kejuruan Muda
1116072,1116,Tamiang Hulu
1116082,1116,Rantau
1116092,1116,Banda Mulia
1116102,1116,Bandar Pusaka
1116112,1116,Tenggulun
1116122,1116,Sekerak
1117012,1117,Pintu Rime Gayo
1117022,1117,Permata
1117032,1117,Syiah Utama
1117042,1117,Bandar
1117052,1117,Bukit
1117062,1117,Wih Pesam
1117072,1117,Timang gajah
1117082,1117,Bener Kelipah
1117092,1117,Mesidah
1117102,1117,Gajah Putih
1118012,1118,Meureudu
1118022,1118,Ulim
1118032,1118,Jangka Buaya
1118042,1118,Bandar Dua
1118052,1118,Meurah Dua
1118062,1118,Bandar Baru
1118072,1118,Panteraja
1118082,1118,Trienggadeng
1171012,1171,Baiturrahman
1171022,1171,Kuta Alam
1171032,1171,Meuraxa
1171042,1171,Syiah Kuala
1171052,1171,Lueng Bata
1171062,1171,Kuta Raja
1171072,1171,Banda Raya
1171082,1171,Jaya Baru
1171092,1171,Ulee Kareng
1172012,1172,Sukakarya
1172022,1172,Sukajaya
1173012,1173,Muara Dua
1173022,1173,Banda Sakti
1173032,1173,Blang Mangat
1173042,1173,Muara Satu
1174012,1174,Langsa Timur
1174022,1174,Langsa Barat
1174032,1174,Langsa Kota
1174042,1174,Langsa Lama
1174052,1174,Langsa Baro
1175012,1175,Simpang Kiri
1175022,1175,Penanggalan
1175032,1175,Rundeng
1175042,1175,Sultan Daulat
1175052,1175,Longkib
1201011,1201,Barus
1201012,1201,Barus
1201021,1201,Sorkam
1201022,1201,Sorkam
1201031,1201,Pandan
1201032,1201,Pandan
1201041,1201,Pinangsori
1201042,1201,Pinangsori
1201051,1201,Manduamas
1201052,1201,Manduamas
1201061,1201,Kolang
1201062,1201,Kolang
1201071,1201,Tapian Nauli
1201072,1201,Tapian Nauli
1201081,1201,Sibabangun
1201082,1201,Sibabangun
1201091,1201,Sosorgadong
1201092,1201,Sosorgadong
1201101,1201,Sorkam Barat
1201102,1201,Sorkam Barat
1201111,1201,Sirandorung
1201112,1201,Sirandorung
1201121,1201,Andam Dewi
1201122,1201,Andam Dewi
1201131,1201,Sitahuis
1201132,1201,Sitahuis
1201141,1201,Tukka
1201142,1201,Tukka
1201151,1201,Badiri
1201152,1201,Badiri
1201162,1201,Pasaribu Tobing
1201172,1201,Barus Utara
1201182,1201,Suka Bangun
1201191,1201,Lumut
1201192,1201,Lumut
1201201,1201,Sarudik
1201202,1201,Sarudik
1202011,1202,Tarutung
1202012,1202,Tarutung
1202022,1202,Siatas Barita
1202032,1202,Adian Koting
1202041,1202,Sipoholon
1202042,1202,Sipoholon
1202051,1202,Pahae Julu
1202052,1202,Pahae Julu
1202061,1202,Pahae Jae
1202062,1202,Pahae Jae
1202072,1202,Simangumban
1202082,1202,Purba Tua
1202091,1202,Siborong-Borong
1202092,1202,Siborong-Borong
1202102,1202,Pagaran
1202112,1202,Parmonangan
1202122,1202,Sipahutar
1202132,1202,Pangaribuan
1202142,1202,Garoga
1202152,1202,Muara
1203011,1203,Angkola Barat
1203012,1203,Angkola Barat
1203021,1203,Batang Toru
1203022,1203,Batang Toru
1203031,1203,Angkola Timur
1203032,1203,Angkola Timur
1203041,1203,Sipirok
1203042,1203,Sipirok
1203051,1203,Saipar Dolok Hole
1203052,1203,Saipar Dolok Hole
1203061,1203,Angkola Selatan
1203062,1203,Angkola Selatan
1203071,1203,Batang Angkola
1203072,1203,Batang Angkola
1203141,1203,Arse
1203142,1203,Arse
1203201,1203,Marancar
1203202,1203,Marancar
1203211,1203,Sayur Matinggi
1203212,1203,Sayur Matinggi
1203222,1203,Aek Bilah
1203291,1203,Muara Batang Toru
1203292,1203,Muara Batang Toru
1203301,1203,Tano Tombangan Angkola
1203302,1203,Tano Tombangan Angkola
1203311,1203,Angkola Sangkunur
1203312,1203,Angkola Sangkunur
1203321,1203,Angkola Muara Tais
1203322,1203,Angkola Muara Tais
1204052,1204,Hiliduho
1204062,1204,Gido
1204102,1204,Idanogawo
1204112,1204,Bawolato
1204202,1204,Hiliserangkai
1204212,1204,Botomuzoi
1204272,1204,Ulugawo
1204282,1204,Mau
1204292,1204,Somolo-molo
1204352,1204,Sogaeadu
1205011,1205,Bahorok
1205012,1205,Bahorok
1205021,1205,Salapian
1205022,1205,Salapian
1205031,1205,Kuala
1205032,1205,Kuala
1205041,1205,Sei Bingei
1205042,1205,Sei Bingei
1205051,1205,Binjai
1205052,1205,Binjai
1205061,1205,Selesai
1205062,1205,Selesai
1205071,1205,Stabat
1205072,1205,Stabat
1205081,1205,Wampu
1205082,1205,Wampu
1205091,1205,Secanggang
1205092,1205,Secanggang
1205101,1205,Hinai
1205102,1205,Hinai
1205111,1205,Tanjung Pura
1205112,1205,Tanjung Pura
1205121,1205,Padang Tualang
1205122,1205,Padang Tualang
1205131,1205,Gebang
1205132,1205,Gebang
1205141,1205,Babalan
1205142,1205,Babalan
1205151,1205,Pangkalan Susu
1205152,1205,Pangkalan Susu
1205161,1205,Besitang
1205162,1205,Besitang
1205171,1205,Sei Lepan
1205172,1205,Sei Lepan
1205181,1205,Berandan Barat
1205182,1205,Berandan Barat
1205191,1205,Batang Serangan
1205192,1205,Batang Serangan
1205201,1205,Sawit Seberang
1205202,1205,Sawit Seberang
1205212,1205,Sirapit
1205222,1205,Kutambaru
1205232,1205,Pematang Jaya
1206011,1206,Kabanjahe
1206012,1206,Kabanjahe
1206021,1206,Berastagi
1206022,1206,Berastagi
1206032,1206,Barusjahe
1206042,1206,Tigapanah
1206052,1206,Merek
1206062,1206,Munte
1206072,1206,Juhar
1206081,1206,Tigabinanga
1206082,1206,Tigabinanga
1206092,1206,Laubaleng
1206102,1206,Mardingding
1206112,1206,Payung
1206122,1206,Simpang Empat
1206132,1206,Kutabuluh
1206142,1206,Dolat Rayat
1206152,1206,Merdeka
1206162,1206,Naman Teran
1206172,1206,Tiganderket
1207012,1207,Gunung Meriah
1207021,1207,Tanjung Morawa
1207022,1207,Tanjung Morawa
1207032,1207,Sibolangit
1207042,1207,Kutalimbaru
1207052,1207,Pancur Batu
1207062,1207,Namorambe
1207072,1207,Sibiru-biru
1207082,1207,STM Hilir
1207092,1207,Bangun Purba
1207191,1207,Galang
1207192,1207,Galang
1207202,1207,STM Hulu
1207212,1207,Patumbak
1207221,1207,Deli Tua
1207222,1207,Deli Tua
1207232,1207,Sunggal
1207242,1207,Hamparan Perak
1207252,1207,Labuhan Deli
1207261,1207,Percut Sei Tuan
1207262,1207,Percut Sei Tuan
1207272,1207,Batang Kuis
1207281,1207,Lubuk Pakam
1207282,1207,Lubuk Pakam
1207312,1207,Pagar Merbau
1207322,1207,Pantai Labu
1207332,1207,Beringin
1208012,1208,Siantar
1208022,1208,Gunung Malela
1208032,1208,Gunung Maligas
1208041,1208,Panei
1208042,1208,Panei
1208052,1208,Panombeian Pane
1208061,1208,Jorlang Hataran
1208062,1208,Jorlang Hataran
1208071,1208,Raya Kahean
1208072,1208,Raya Kahean
1208081,1208,Bosar Maligas
1208082,1208,Bosar Maligas
1208091,1208,Sidamanik
1208092,1208,Sidamanik
1208101,1208,Pematang Sidamanik
1208102,1208,Pematang Sidamanik
1208111,1208,Tanah Jawa
1208112,1208,Tanah Jawa
1208122,1208,Hatonduhan
1208132,1208,Dolok Panribuan
1208141,1208,Purba
1208142,1208,Purba
1208151,1208,Haranggaol Horison
1208152,1208,Haranggaol Horison
1208161,1208,Girsang Sipangan Bolon
1208162,1208,Girsang Sipangan Bolon
1208171,1208,Dolok Batu Nanggar
1208172,1208,Dolok Batu Nanggar
1208181,1208,Huta Bayu Raja
1208182,1208,Huta Bayu Raja
1208192,1208,Jawa Maraja Bah Jambi
1208202,1208,Dolok Pardamean
1208211,1208,Pematang Bandar
1208212,1208,Pematang Bandar
1208222,1208,Bandar Huluan
1208231,1208,Bandar
1208232,1208,Bandar
1208242,1208,Bandar Masilam
1208251,1208,Silimakuta
1208252,1208,Silimakuta
1208262,1208,Dolok Silau
1208272,1208,Silou Kahean
1208281,1208,Tapian Dolok
1208282,1208,Tapian Dolok
1208291,1208,Raya
1208292,1208,Raya
1208301,1208,Ujung Padang
1208302,1208,Ujung Padang
1208312,1208,Pamatang Silima Huta
1208322,1208,Dolog Masagal
1209082,1209,Meranti
1209091,1209,Air Joman
1209092,1209,Air Joman
1209102,1209,Tanjung Balai
1209112,1209,Sei Kepayang
1209122,1209,Simpang Empat
1209132,1209,Air Batu
1209142,1209,Pulau Rakyat
1209152,1209,Bandar Pulau
1209162,1209,Buntu Pane
1209172,1209,Bandar Pasir Mandoge
1209181,1209,Aek Kuasan
1209182,1209,Aek Kuasan
1209191,1209,Kota Kisaran Barat
1209201,1209,Kota Kisaran Timur
1209212,1209,Aek Songsongan
1209222,1209,Rahunig
1209232,1209,Sei Dadap
1209242,1209,Sei Kepayang Barat
1209252,1209,Sei Kepayang Timur
1209262,1209,Tinggi Raja
1209272,1209,Setia Janji
1209282,1209,Silau Laut
1209292,1209,Rawang Panca Arga
1209302,1209,Pulo Bandring
1209312,1209,Teluk Dalam
1209322,1209,Aek Ledong
1210011,1210,Rantau Utara
1210021,1210,Rantau Selatan
1210072,1210,Bilah Barat
1210081,1210,Bilah Hilir
1210082,1210,Bilah Hilir
1210092,1210,Bilah Hulu
1210142,1210,Pangkatan
1210181,1210,Panai Tengah
1210182,1210,Panai Tengah
1210191,1210,Panai Hilir
1210192,1210,Panai Hilir
1210202,1210,Panai Hulu
1211011,1211,Sidikalang
1211012,1211,Sidikalang
1211021,1211,Sumbul
1211022,1211,Sumbul
1211032,1211,Tigalingga
1211042,1211,Siempat Nempu
1211051,1211,Silima Pungga Pungga
1211052,1211,Silima Pungga Pungga
1211062,1211,Tanah Pinem
1211072,1211,Siempat Nempu Hulu
1211082,1211,Siempat Nempu Hilir
1211092,1211,Pegagan Hilir
1211102,1211,Parbuluan
1211112,1211,Lae Parira
1211122,1211,Gunung Sitember
1211132,1211,Berampu
1211142,1211,Silahisabungan
1211151,1211,Sitinjo
1211152,1211,Sitinjo
1212011,1212,Balige
1212012,1212,Balige
1212021,1212,Laguboti
1212022,1212,Laguboti
1212032,1212,Silaen
1212041,1212,Habinsaran
1212042,1212,Habinsaran
1212052,1212,Pintu Pohan Meranti
1212062,1212,Borbor
1212071,1212,Porsea
1212072,1212,Porsea
1212081,1212,Ajibata
1212082,1212,Ajibata
1212092,1212,Lumban Julu
1212102,1212,Uluan
1212191,1212,Sigumpar
1212192,1212,Sigumpar
1212202,1212,Siantar Narumonda
1212212,1212,Nassau
1212222,1212,Tampahan
1212232,1212,Bonatua Lunasi
1212242,1212,Parmaksian
1213011,1213,Panyabungan
1213012,1213,Panyabungan
1213021,1213,Panyabungan Utara
1213022,1213,Panyabungan Utara
1213031,1213,Panyabungan Timur
1213032,1213,Panyabungan Timur
1213041,1213,Panyabungan Selatan
1213042,1213,Panyabungan Selatan
1213051,1213,Panyabungan Barat
1213052,1213,Panyabungan Barat
1213061,1213,Siabu
1213062,1213,Siabu
1213072,1213,Bukit Malintang
1213081,1213,Kotanopan
1213082,1213,Kotanopan
1213091,1213,Lembah Sorik Marapi
1213092,1213,Lembah Sorik Marapi
1213101,1213,Tambangan
1213102,1213,Tambangan
1213111,1213,Ulu Pungkut
1213112,1213,Ulu Pungkut
1213121,1213,Muara Sipongi
1213122,1213,Muara Sipongi
1213131,1213,Batang Natal
1213132,1213,Batang Natal
1213141,1213,Lingga Bayu
1213142,1213,Lingga Bayu
1213151,1213,Batahan
1213152,1213,Batahan
1213161,1213,Natal
1213162,1213,Natal
1213172,1213,Muara Batang Gadis
1213182,1213,Ranto Baek
1213192,1213,Huta Bargot
1213202,1213,Puncak Sorik Marapi
1213212,1213,Pakantan
1213222,1213,Sinunukan
1213232,1213,Naga Juang
1214012,1214,Lolomatua
1214022,1214,Gomo
1214032,1214,Lahusa
1214042,1214,Hibala
1214051,1214,Pulau-Pulau Batu
1214052,1214,Pulau-Pulau Batu
1214061,1214,Teluk Dalam
1214062,1214,Teluk Dalam
1214072,1214,Amandraya
1214082,1214,Lolowau
1214092,1214,Susua
1214102,1214,Maniamolo
1214112,1214,Hilimegai
1214122,1214,Toma
1214132,1214,Mazino
1214142,1214,Umbunasi
1214152,1214,Aramo
1214162,1214,Pulau-Pulau Batu Timur
1214172,1214,Mazo
1214182,1214,Fanayama
1214192,1214,Ulunoyo
1214202,1214,Huruna
1214212,1214,Oou
1214222,1214,Onohazumba
1214232,1214,Hilisalawaahe
1214242,1214,Ulususua
1214252,1214,Siduaori
1214262,1214,Somambawa
1214272,1214,Boronadu
1214282,1214,Simuk
1214292,1214,Pulau-Pulau Batu Barat
1214302,1214,Pulau-Pulau Batu Utara
1214312,1214,Tanah Masa
1214322,1214,Luahagundre Maniamolo
1214332,1214,Onolalu
1214342,1214,Ulu Idanotae
1214352,1214,Idanotae
1215012,1215,Sitelu Tali Urang Jehe
1215022,1215,Kerajaan
1215032,1215,Salak
1215042,1215,Sitelu Tali Urang Julu
1215052,1215,Pergetteng Getteng Sengkut
1215062,1215,Pagindar
1215072,1215,Tinada
1215082,1215,Siempat Rube
1216012,1216,Parlilitan
1216022,1216,Pollung
1216032,1216,Baktiraja
1216042,1216,Paranginan
1216052,1216,Lintong Nihuta
1216061,1216,Dolok Sanggul
1216062,1216,Dolok Sanggul
1216072,1216,Sijamapolang
1216082,1216,Onan Ganjang
1216092,1216,Pakkat
1216102,1216,Tarabintang
1217011,1217,Simanindo
1217012,1217,Simanindo
1217022,1217,Onan Runggu
1217031,1217,Nainggolan
1217032,1217,Nainggolan
1217042,1217,Palipi
1217052,1217,Harian
1217062,1217,Sianjar Mula Mula
1217072,1217,Ronggur Nihuta
1217081,1217,Pangururan
1217082,1217,Pangururan
1217092,1217,Sitio-tio
1218012,1218,Pantai Cermin
1218021,1218,Perbaungan
1218022,1218,Perbaungan
1218032,1218,Teluk Mengkudu
1218042,1218,Sei Rampah
1218052,1218,Tanjung Beringin
1218062,1218,Bandar Khalipah
1218072,1218,Dolok Merawan
1218082,1218,Sipispis
1218091,1218,Dolok Masihul
1218092,1218,Dolok Masihul
1218102,1218,Kotarih
1218112,1218,Silinda
1218122,1218,Serba Jadi
1218132,1218,Tebing Tinggi
1218141,1218,Pegajahan
1218142,1218,Pegajahan
1218152,1218,Sei Bamban
1218162,1218,Tebing Syahbandar
1218172,1218,Bintang Bayu
1219011,1219,Medang Deras
1219012,1219,Medang Deras
1219021,1219,Sei Suka
1219022,1219,Sei Suka
1219031,1219,Air Putih
1219032,1219,Air Putih
1219041,1219,Lima Puluh
1219042,1219,Lima Puluh
1219051,1219,Talawi
1219052,1219,Talawi
1219061,1219,Tanjung Tiram
1219062,1219,Tanjung Tiram
1219072,1219,Sei Balai
1219082,1219,Laut Tador
1219092,1219,Lima Puluh Pesisir
1219102,1219,Datuk Lima Puluh
1219112,1219,Datuk Tanah Datar
1219122,1219,Nibung Hangus
1220012,1220,Dolok Sigompulon
1220022,1220,Dolok
1220032,1220,Halongonan
1220041,1220,Padang Bolak
1220042,1220,Padang Bolak
1220052,1220,Padang Bolak Julu
1220062,1220,Portibi
1220071,1220,Batang Onang
1220072,1220,Batang Onang
1220082,1220,Simangambat
1220092,1220,Hulu Sihapas
1220102,1220,Padang Bolak Tenggara
1220112,1220,Halongonan Timur
1220122,1220,Ujung Batu
1221012,1221,Sosopan
1221022,1221,Barumun Tengah
1221032,1221,Huristak
1221042,1221,Lubuk Barumun
1221052,1221,Huta Raja Tinggi
1221062,1221,Ulu Barumun
1221071,1221,Barumun
1221072,1221,Barumun
1221082,1221,Sosa
1221092,1221,Batang Lubu Sutam
1221102,1221,Barumun Selatan
1221112,1221,Aek Nabara Barumun
1221122,1221,Sihapas Barumun
1222011,1222,Kotapinang
1222012,1222,Kotapinang
1222022,1222,Kampung Rakyat
1222032,1222,Torgamba
1222041,1222,Sungai Kanan
1222042,1222,Sungai Kanan
1222052,1222,Silangkitang
1223011,1223,Kualuh Hulu
1223012,1223,Kualuh Hulu
1223021,1223,Kualuh Leidong
1223022,1223,Kualuh Leidong
1223031,1223,Kualuh Hilir
1223032,1223,Kualuh Hilir
1223042,1223,Aek Kuo
1223051,1223,Marbau
1223052,1223,Marbau
1223061,1223,Na IX - X
1223062,1223,Na IX - X
1223071,1223,Aek Natas
1223072,1223,Aek Natas
1223081,1223,Kualuh Selatan
1223082,1223,Kualuh Selatan
1224012,1224,Lotu
1224022,1224,Sawo
1224032,1224,Tuhemberua
1224042,1224,Sitolu Ori
1224052,1224,Namohalu Esiwa
1224062,1224,Alasa Talumuzoi
1224072,1224,Alasa
1224082,1224,Tugala Oyo
1224092,1224,Afulu
1224101,1224,Lahewa
1224102,1224,Lahewa
1224112,1224,Lahewa Timur
1225012,1225,Lahomi
1225022,1225,Sirombu
1225032,1225,Mandrehe Barat
1225042,1225,Moroo
1225052,1225,Mandrehe
1225062,1225,Mandrehe Utara
1225072,1225,Lolofitu Moi
1225082,1225,Ulu Moroo
1271011,1271,Medan Kota
1271021,1271,Medan Sunggal
1271031,1271,Medan Helvetia
1271041,1271,Medan Denai
1271051,1271,Medan Barat
1271061,1271,Medan Deli
1271071,1271,Medan Tuntungan
1271081,1271,Medan Belawan
1271091,1271,Medan Amplas
1271101,1271,Medan Area
1271111,1271,Medan Johor
1271121,1271,Medan Marelan
1271131,1271,Medan Labuhan
1271141,1271,Medan Tembung
1271151,1271,Medan Maimun
1271161,1271,Medan Polonia
1271171,1271,Medan Baru
1271181,1271,Medan Perjuangan
1271191,1271,Medan Petisah
1271201,1271,Medan Timur
1271211,1271,Medan Selayang
1272011,1272,Siantar Timur
1272021,1272,Siantar Barat
1272031,1272,Siantar Utara
1272041,1272,Siantar Selatan
1272051,1272,Siantar Marihat
1272061,1272,Siantar Martoba
1272071,1272,Siantar Sitalasari
1272081,1272,Siantar Marimbun
1273011,1273,Sibolga Utara
1273021,1273,Sibolga Kota
1273031,1273,Sibolga Selatan
1273041,1273,Sibolga Sambas
1274011,1274,Tanjung Balai Selatan
1274021,1274,Tanjung Balai Utara
1274031,1274,Sei Tualang Raso
1274041,1274,Teluk Nibung
1274051,1274,Datuk Bandar
1274061,1274,Datuk Bandar Timur
1275011,1275,Binjai Utara
1275021,1275,Binjai Kota
1275031,1275,Binjai Barat
1275041,1275,Binjai Timur
1275051,1275,Binjai Selatan
1276011,1276,Padang Hulu
1276021,1276,Rambutan
1276031,1276,Padang Hilir
1276041,1276,Bajenis
1276051,1276,Tebing Tinggi Kota
1277011,1277,Padangsidimpuan Utara
1277021,1277,Padangsidimpuan Selatan
1277031,1277,Padangsidimpuan Batunadua
1277032,1277,Padangsidimpuan Batunadua
1277041,1277,Padangsidimpuan Hutaimbaru
1277042,1277,Padangsidimpuan Hutaimbaru
1277051,1277,Padangsidimpuan Tenggara
1277052,1277,Padangsidimpuan Tenggara
1277062,1277,Padangsidimpuan Angkola Julu
1278011,1278,Gunungsitoli
1278012,1278,Gunungsitoli
1278022,1278,Gunungsitoli Selatan
1278032,1278,Gunungsitoli Utara
1278042,1278,Gunungsitoli Idanoi
1278052,1278,Gunungsitoli Alooa
1278062,1278,Gunungsitoli Barat
1301012,1301,Pancung Soal
1301022,1301,Ranah Pesisir
1301032,1301,Lengayang
1301042,1301,Batang Kapas
1301052,1301,IV Jurai
1301062,1301,Bayang
1301072,1301,Koto XI Tarusan
1301082,1301,Sutera
1301092,1301,Linggo Sari Baganti
1301102,1301,Lunang
1301112,1301,Basa Ampek Balai Tapan
1301122,1301,IV Nagari Bayang Utara
1301132,1301,Airpura
1301142,1301,Ranah Ampek Hulu Tapan
1301152,1301,Silaut
1302032,1302,Pantai Cermin
1302042,1302,Lembah Gumanti
1302052,1302,Payung Sekaki
1302062,1302,Lembang Jaya
1302072,1302,Gunung Talang
1302082,1302,Bukit Sundi
1302092,1302,IX Koto Sungai Lasi
1302102,1302,Kubung
1302112,1302,X Koto Singkarak
1302122,1302,X Koto Diatas
1302132,1302,Junjung Sirih
1302172,1302,Hiliran Gumanti
1302182,1302,Tigo Lurah
1302192,1302,Danau Kembar
1303032,1303,Tanjung Gadang
1303042,1303,Sijunjung
1303052,1303,IV Nagari
1303062,1303,Kamang Baru
1303072,1303,Lubuak Tarok
1303082,1303,Koto VII
1303092,1303,Sumpur Kudus
1303102,1303,Kupitan
1304012,1304,X Koto
1304022,1304,Batipuh
1304032,1304,Rambatan
1304042,1304,Lima Kaum
1304052,1304,Tanjung Emas
1304062,1304,Lintau Buo
1304072,1304,Sungayang
1304082,1304,Sungai Tarab
1304092,1304,Pariangan
1304102,1304,Salimpaung
1304112,1304,Padang Ganting
1304122,1304,Tanjuang Baru
1304132,1304,Lintau Buo Utara
1304142,1304,Batipuah Selatan
1305012,1305,Lubuk Alung
1305022,1305,Batang Anai
1305032,1305,Nan Sabaris
1305042,1305,2 x 11 Enam Lingkuang
